Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_50,MA_200,MA_diff,crossover,RSI,MA_20,Std_20,Signal,Stop_Loss,Position_Size,Returns,Strategy_Returns,Returns_10
2014-06-24,1961.969970703125,1968.1700439453125,1948.3399658203125,1949.97998046875,3089700000,0.0,0.0,1902.7461987304687,1820.7388012695312,82.00739746093745,0,62.250530843028805,1940.2139953613282,15.34382994008237,0,1852.4809814453124,0.03,-0.006435310620591883,-0.0,-0.00041524642710355497
2014-06-25,1949.27001953125,1960.8299560546875,1947.489990234375,1959.530029296875,3106710000,0.0,0.0,1905.324599609375,1822.177901611328,83.14669799804688,0,60.93841461536091,1942.7014953613282,14.135358761406641,0,1861.5535278320312,0.03,0.0048975112174378665,0.0,0.008045730226803105
2014-06-26,1959.8900146484375,1959.8900146484375,1944.68994140625,1957.219970703125,2778840000,0.0,0.0,1907.6093994140624,1823.5440515136718,84.06534790039063,0,54.8323016780447,1944.5609924316407,13.4242419066724,0,1859.3589721679687,0.03,-0.00117888399729138,-0.0,0.014045824101896809
2014-06-27,1956.56005859375,1961.469970703125,1952.1800537109375,1960.9599609375,4290590000,0.0,0.0,1909.5823974609375,1824.9032012939454,84.67919616699214,0,55.8790941840072,1946.4304931640625,12.941968927595155,0,1862.9119628906249,0.03,0.001910868625069062,0.0,0.012808820717301828
2014-06-30,1960.7900390625,1964.239990234375,1958.219970703125,1960.22998046875,3037350000,0.0,0.0,1911.4899975585938,1826.2872509765625,85.2027465820313,0,55.710091678087046,1948.1934936523437,12.247674421306037,0,1862.2184814453124,0.03,-0.0003722566922789161,-0.0,0.011585397120652985
2014-07-01,1962.2900390625,1978.5799560546875,1962.2900390625,1973.3199462890625,3188240000,0.0,0.0,1913.5185961914062,1827.713900756836,85.80469543457025,0,66.56156403704009,1950.6474914550781,12.111828141531367,0,1874.6539489746092,0.03,0.006677770440579822,0.0,0.01613291325508137
2014-07-02,1973.06005859375,1976.6700439453125,1972.5799560546875,1974.6199951171875,2851480000,0.0,0.0,1915.4199951171875,1829.0990008544923,86.3209942626952,0,79.14098563993709,1952.9844909667968,11.996320467292545,0,1875.888995361328,0.03,0.0006588129971369927,0.0,0.00901389632213423
2014-07-03,1975.8800048828125,1985.5899658203125,1975.8800048828125,1985.43994140625,1998090000,0.0,0.0,1917.6209936523437,1830.5024005126952,87.11859313964851,0,80.36720380202166,1955.2334899902344,13.629794895452601,0,1886.1679443359374,0.03,0.005479508115899812,0.0,0.013248393041142448
2014-07-07,1984.219970703125,1984.219970703125,1974.8800048828125,1977.6500244140625,2681260000,0.0,0.0,1919.6017944335938,1831.7630505371094,87.8387438964844,0,72.83244995057623,1956.643994140625,14.434607974484848,0,1878.7675231933592,0.03,-0.003923521850109468,-0.0,0.007529805506040432
2014-07-08,1976.3900146484375,1976.3900146484375,1959.4599609375,1963.7099609375,3302430000,0.0,0.0,1921.6079931640625,1832.9699005126954,88.63809265136706,0,61.19124173535006,1957.2659912109375,14.45885435646322,0,1865.5244628906248,0.03,-0.00704880201475111,-0.0,0.0005604657033988492
2014-07-09,1965.0999755859375,1974.1500244140625,1965.0999755859375,1972.8299560546875,2858800000,0.0,0.0,1923.6759912109376,1834.2845001220703,89.39149108886727,0,58.692534795444956,1958.367987060547,14.775730572559091,0,1874.188458251953,0.03,0.004644267890169251,0.0,0.011718056500479967
2014-07-10,1966.6700439453125,1969.8399658203125,1952.8599853515625,1964.6800537109375,3165690000,0.0,0.0,1925.4029931640625,1835.5987005615234,89.80429260253914,0,52.68543489306549,1959.407489013672,14.430853786476026,0,1866.4460510253905,0.03,-0.004131071874054704,-0.0,0.002628193667391976
2014-07-11,1965.760009765625,1968.6700439453125,1959.6300048828125,1967.5699462890625,2684630000,0.0,0.0,1927.0753930664061,1836.9494500732421,90.12594299316402,0,52.43976315882857,1961.2804870605469,12.762735297888566,0,1869.1914489746093,0.03,0.0014709227452411877,0.0,0.005288100336631629
2014-07-14,1969.8599853515625,1979.8499755859375,1969.8599853515625,1977.0999755859375,2744920000,0.0,0.0,1928.9437915039061,1838.3710998535157,90.57269165039042,0,56.86145074174096,1963.3274841308594,11.765864894380185,0,1878.2449768066406,0.03,0.004843552990250188,0.0,0.008230670166626597
2014-07-15,1977.3599853515625,1982.52001953125,1965.3399658203125,1973.280029296875,3328740000,0.0,0.0,1930.786591796875,1839.7441497802733,91.04244201660163,0,62.037663025655256,1965.1024841308595,10.294720579348235,0,1874.6160278320312,0.03,-0.0019320956634630848,-0.0,0.0066574070176217415
2014-07-16,1976.3499755859375,1983.93994140625,1975.6700439453125,1981.5699462890625,3390950000,0.0,0.0,1932.7247900390626,1841.1932495117187,91.53154052734385,0,61.536849342553396,1967.0814819335938,9.381688362477643,0,1882.4914489746093,0.03,0.004201084929208676,0.0,0.004180771605493794
2014-07-17,1979.75,1981.800048828125,1955.5899658203125,1958.1199951171875,3381680000,0.0,0.0,1934.5327905273436,1842.576099243164,91.95669128417967,0,50.38574829309127,1967.1384826660155,9.320346691453182,0,1860.213995361328,0.03,-0.01183402645755216,-0.0,-0.008356038144453626
2014-07-18,1961.5400390625,1979.9100341796875,1960.8199462890625,1978.219970703125,3106060000,0.0,0.0,1936.5329907226562,1843.9921990966798,92.54079162597645,0,56.48777273661644,1968.0754821777343,9.450969724794104,0,1879.3089721679687,0.03,0.010264935568841116,0.0,-0.003636458878736537
2014-07-21,1976.9300537109375,1976.9300537109375,1965.77001953125,1973.6300048828125,2611160000,0.0,0.0,1938.4929907226563,1845.3909991455077,93.10199157714851,0,54.89482456789651,1968.6134826660157,9.44530649937718,0,1874.9485046386717,0.03,-0.0023202504717819705,-0.0,-0.0020327254476893986
2014-07-22,1975.6500244140625,1986.239990234375,1975.6500244140625,1983.530029296875,2890480000,0.0,0.0,1940.5939916992188,1846.9153491210936,93.67864257812516,0,53.81857859631022,1969.6594848632812,9.893223235944816,0,1884.3535278320312,0.03,0.005016150134305564,0.0,0.010093175037882096
2014-07-23,1985.3199462890625,1989.22998046875,1982.43994140625,1987.010009765625,2869720000,0.0,0.0,1942.40119140625,1848.3978991699219,94.0032922363282,0,54.55952734979691,1971.510986328125,9.472503480613502,0,1887.6595092773437,0.03,0.0017544380056517817,0.0,0.007187671531151629
2014-07-24,1988.0699462890625,1991.3900146484375,1985.7900390625,1987.97998046875,3203530000,0.0,0.0,1944.2117919921875,1849.9571990966797,94.25459289550781,0,51.00779579058305,1972.9334838867187,9.711774113359603,0,1888.5809814453123,0.03,0.00048815592189166424,0.0,0.01185940006557451
2014-07-25,1984.5999755859375,1984.5999755859375,1974.3699951171875,1978.3399658203125,2638960000,0.0,0.0,1946.0079907226564,1851.5716491699218,94.43634155273458,0,50.269783142467645,1973.989483642578,9.038122222270268,0,1879.4229675292968,0.03,-0.004849150767687549,-0.0,0.005473767045264477
2014-07-28,1978.25,1981.52001953125,1967.31005859375,1978.9100341796875,2803320000,0.0,0.0,1948.1691918945312,1853.18419921875,94.98499267578109,0,56.637607798025755,1974.8869873046874,8.554464860635928,0,1879.964532470703,0.03,0.0002881549022029084,0.0,0.0009155119195292105
2014-07-29,1980.030029296875,1984.8499755859375,1969.949951171875,1969.949951171875,3183300000,0.0,0.0,1950.0109912109374,1854.5711486816406,95.43984252929681,0,48.740593015050116,1975.3729858398438,7.931353826327832,0,1871.4524536132812,0.03,-0.004527786939807377,-0.0,-0.001687585175727202
2014-07-30,1973.2099609375,1978.9000244140625,1962.4200439453125,1970.0699462890625,3448250000,0.0,0.0,1951.710791015625,1855.9054986572266,95.80529235839845,0,52.53499293825856,1975.2104858398438,8.008548816995464,0,1871.5664489746093,0.03,6.091277451791832e-05,0.0,-0.005803479216838325
2014-07-31,1965.1400146484375,1965.1400146484375,1930.6700439453125,1930.6700439453125,4193000000,0.0,0.0,1952.8675927734375,1857.008148803711,95.8594439697265,0,37.081659515547265,1973.01298828125,12.784700155790729,0,1834.1365417480467,0.03,-0.019999240340662028,-0.0,-0.014018523502300595
2014-08-01,1929.800048828125,1937.3499755859375,1916.3699951171875,1925.1500244140625,3789660000,0.0,0.0,1953.6099926757813,1858.1435986328124,95.46639404296889,0,31.287363801852038,1969.9984924316407,16.31952825206788,-1,1828.8925231933592,0.03,-0.002859121137017251,-0.0,-0.026827120883932687
2014-08-04,1926.6199951171875,1942.9200439453125,1921.199951171875,1938.989990234375,3072920000,0.0,0.0,1954.5399926757811,1859.2308483886718,95.30914428710935,0,38.48011915873669,1968.0654907226562,17.60452154797921,0,1842.0404907226562,0.03,0.007189032358413172,-0.007189032358413172,-0.01755142279086619
2014-08-05,1936.3399658203125,1936.3399658203125,1913.77001953125,1920.2099609375,3462520000,0.0,0.0,1954.9335913085938,1860.1661480712892,94.76744323730463,0,30.743156528488313,1965.8904907226563,20.602801279949645,-1,1824.199462890625,0.03,-0.009685469956760784,-0.0,-0.03192291894961674
2014-08-06,1917.2900390625,1927.9100341796875,1911.449951171875,1920.239990234375,3539150000,0.0,0.0,1955.1001904296875,1861.0448480224609,94.05534240722659,0,36.06328253209173,1963.2609924316407,22.89858623713199,-1,1824.2279907226562,0.03,1.563854864095049e-05,-1.563854864095049e-05,-0.033603262793389654
2014-08-07,1923.030029296875,1928.8900146484375,1904.780029296875,1909.5699462890625,3230520000,0.0,0.0,1955.0959887695312,1861.8693975830079,93.22659118652336,0,22.859186346512644,1960.5054870605468,25.845103664855895,-1,1814.0914489746092,0.03,-0.0055566200056119674,0.0055566200056119674,-0.03944206428135111
2014-08-08,1910.3499755859375,1932.3800048828125,1909.010009765625,1931.5899658203125,2902280000,0.0,0.0,1955.3271875,1862.7539971923827,92.57319030761732,0,35.39263507036637,1958.7064880371095,26.569562245242466,-1,1835.0104675292969,0.03,0.011531402436471216,-0.011531402436471216,-0.023630923303222695
2014-08-11,1933.4300537109375,1944.9000244140625,1933.4300537109375,1936.9200439453125,2784890000,0.0,0.0,1955.594189453125,1863.7066973876954,91.88749206542957,0,33.27355258004911,1956.697491455078,26.624581574964132,-1,1840.0740417480467,0.03,0.0027594252503462258,-0.0027594252503462258,-0.021218746435727187
2014-08-12,1935.72998046875,1939.6500244140625,1928.2900390625,1933.75,2611700000,0.0,0.0,1955.7697900390624,1864.61509765625,91.1546923828123,0,30.844515627112884,1954.7209899902343,26.79549665501779,0,1837.0625,0.03,-0.00163664161317445,0.00163664161317445,-0.018376076585265855
2014-08-13,1935.5999755859375,1948.4100341796875,1935.5999755859375,1946.719970703125,2718020000,0.0,0.0,1956.2193896484375,1865.5498474121093,90.6695422363282,0,36.33957829153592,1952.9784912109376,26.081247542582414,0,1849.3839721679688,0.03,0.006707160027472625,0.0,-0.011852358658595241
2014-08-14,1947.4100341796875,1955.22998046875,1947.4100341796875,1955.1800537109375,2609460000,0.0,0.0,1956.765390625,1866.5151977539062,90.25019287109376,0,42.27180299342073,1952.831494140625,26.059019699643336,0,1857.4210510253906,0.03,0.004345814053963171,0.0,0.012695079535982812
2014-08-15,1958.8699951171875,1964.0400390625,1941.5,1955.06005859375,3023380000,0.0,0.0,1957.057392578125,1867.4307482910156,89.62664428710946,0,42.01755998708945,1951.6734985351563,25.37710357091824,0,1857.3070556640623,0.03,-6.137292417629503e-05,-0.0,0.01553646926233232
2014-08-18,1958.3599853515625,1971.989990234375,1958.3599853515625,1971.739990234375,2638160000,0.0,0.0,1957.5033935546876,1868.4728979492188,89.03049560546879,0,50.56967660829527,1951.5789978027344,25.29442172504558,0,1873.152990722656,0.03,0.008531672245722488,0.0,0.01689023675467327
2014-08-19,1972.72998046875,1982.5699462890625,1972.72998046875,1981.5999755859375,2656430000,0.0,0.0,1958.1099926757813,1869.598197631836,88.51179504394531,0,53.455206037886036,1951.4824951171875,25.169480344925642,1,1882.5199768066404,0.03,0.005000651911710952,0.0,0.03197046984302965
2014-08-20,1980.4599609375,1988.5699462890625,1977.6800537109375,1986.510009765625,2579560000,0.0,0.0,1958.8243920898437,1870.7225476074218,88.10184448242194,0,71.09393661319106,1951.4574951171876,25.13255601091093,1,1887.1845092773438,0.03,0.002477812999687634,0.002477812999687634,0.03451132143288049
2014-08-21,1986.8199462890625,1994.760009765625,1986.8199462890625,1992.3699951171875,2638920000,0.0,0.0,1959.7939916992189,1871.8447473144531,87.94924438476573,0,75.32775876660412,1951.6769958496093,25.485020543298027,1,1892.7514953613281,0.03,0.0029498896671826813,0.0029498896671826813,0.04336057392871795
2014-08-22,1992.5999755859375,1993.5400390625,1984.760009765625,1988.4000244140625,2301860000,0.0,0.0,1960.9597924804686,1872.9718975830078,87.98789489746082,0,70.11314566821535,1952.179998779297,26.130085292119762,1,1888.9800231933593,0.03,-0.0019925870761225983,-0.0019925870761225983,0.029411034225177213
2014-08-25,1991.739990234375,2001.949951171875,1991.739990234375,1997.9200439453125,2233880000,0.0,0.0,1962.1949926757814,1874.1090478515625,88.08594482421881,0,84.21235920878534,1953.1304992675782,27.465225578820167,1,1898.0240417480468,0.03,0.004787778824361766,0.004787778824361766,0.0314932979245488
2014-08-26,1998.5899658203125,2005.0400390625,1998.5899658203125,2000.02001953125,2451950000,0.0,0.0,1963.4397924804687,1875.3733978271484,88.06639465332023,0,84.49495631906296,1954.6340026855469,29.202520081820435,1,1900.0190185546874,0.03,0.0010510808940034089,0.0010510808940034089,0.034270210488041464
2014-08-27,2000.5400390625,2002.1400146484375,1996.199951171875,2000.1199951171875,2344350000,0.0,0.0,1964.602392578125,1876.5209478759766,88.08144470214847,0,93.0903159396515,1956.1365051269531,30.769528060528152,1,1900.113995361328,0.03,4.9987292607633904e-05,4.9987292607633904e-05,0.027430768275714223
2014-08-28,1997.4200439453125,1998.550048828125,1990.52001953125,1996.739990234375,2282400000,0.0,0.0,1965.3975927734375,1877.6451977539064,87.75239501953115,0,87.6894503802778,1959.4400024414062,31.431088994233647,1,1896.902990722656,0.03,-0.0016899010514689339,-0.0016899010514689339,0.021256321863838856
2014-08-29,1998.449951171875,2003.3800048828125,1994.6500244140625,2003.3699951171875,2259130000,0.0,0.0,1966.2753930664062,1878.8235980224608,87.45179504394537,0,87.87186023342664,1963.3510009765625,31.804068942298855,1,1903.201495361328,0.03,0.00332041473363498,0.00332041473363498,0.02471020586354067
2014-09-02,2004.0699462890625,2006.1199951171875,1994.8499755859375,2002.280029296875,2819980000,0.0,0.0,1967.06359375,1879.9249981689454,87.13859558105469,0,90.00590042813735,1966.5155029296875,32.39574872515092,0,1902.1660278320312,0.03,-0.0005440661600049079,-0.0005440661600049079,0.015488877445179572
2014-09-03,2003.5699462890625,2009.280029296875,1998.1400146484375,2000.719970703125,2809980000,0.0,0.0,1967.8257934570313,1880.975498046875,86.85029541015638,0,86.36853926672302,1970.5410034179688,31.32331861043837,0,1900.6839721679687,0.03,-0.0007791410646480479,-0.0,0.009648766326581182
2014-09-04,2001.6700439453125,2011.1700439453125,1992.5400390625,1997.6500244140625,3072410000,0.0,0.0,1968.7791943359375,1881.9728479003907,86.80634643554686,0,80.84245538262962,1974.4115051269532,29.51087837706706,0,1897.7675231933592,0.03,-0.0015344207755288997,-0.0,0.005607832124516543
2014-09-05,1998.0,2007.7099609375,1990.0999755859375,2007.7099609375,2818300000,0.0,0.0,1969.74279296875,1883.0537475585938,86.68904541015627,0,83.41162544968905,1979.318505859375,26.126950385230778,0,1907.324462890625,0.03,0.005035885365550108,0.0,0.007699355971986677
2014-09-08,2007.1700439453125,2007.1700439453125,1995.5999755859375,2001.5400390625,2789090000,0.0,0.0,1970.6291943359374,1884.1220977783203,86.50709655761716,0,71.82201420224976,1982.8160095214844,23.996562866291146,0,1901.463037109375,0.03,-0.003073114142502442,-0.0,0.006608335589972425
2014-09-09,2000.72998046875,2001.010009765625,1984.6099853515625,1988.43994140625,2882830000,0.0,0.0,1971.1787939453125,1885.1574475097657,86.02134643554677,0,54.7818621552473,1985.3920043945313,21.439436756738022,0,1889.0179443359375,0.03,-0.006545009043329442,-0.0,-0.0047449859506599745
2014-09-10,1988.4100341796875,1996.6600341796875,1982.989990234375,1995.68994140625,2912430000,0.0,0.0,1971.8879931640624,1886.1566473388673,85.73134582519515,0,56.21442501570092,1988.4890014648438,17.741806993086886,0,1895.9054443359373,0.03,0.0036460744169486414,0.0,-0.002165017391183355
2014-09-11,1992.8499755859375,1997.6500244140625,1985.9300537109375,1997.449951171875,2941690000,0.0,0.0,1972.3705932617188,1887.1200970458985,85.25049621582025,0,53.64102940996337,1991.0255004882813,14.845932874163676,0,1897.5774536132812,0.03,0.0008819054148185845,0.0,-0.0013349418794026402
2014-09-12,1996.739990234375,1996.739990234375,1980.260009765625,1985.5400390625,3206570000,0.0,0.0,1972.588994140625,1888.0353973388671,84.55359680175775,0,48.15959353795735,1992.5434997558593,12.326139388005252,0,1886.2630371093749,0.03,-0.005962558462297207,-0.0,-0.00560911847644241
2014-09-15,1986.0400390625,1987.1800537109375,1978.47998046875,1984.1300048828125,2776530000,0.0,0.0,1972.5627954101562,1888.9422973632813,83.6204980468749,0,40.0919169239405,1993.9969970703125,8.915586522610859,0,1884.9235046386718,0.03,-0.0007101514711097545,-0.0,-0.009603812716207472
2014-09-16,1981.9300537109375,2002.280029296875,1979.06005859375,1998.97998046875,3160310000,0.0,0.0,1972.98939453125,1889.9010473632814,83.08834716796855,0,49.368447269794586,1995.3589965820313,7.264263264185897,0,1899.0309814453124,0.03,0.007484376300642026,0.0,-0.0016481455040451287
2014-09-17,1999.300048828125,2010.739990234375,1993.2900390625,2001.5699462890625,3209420000,0.0,0.0,1973.7465942382812,1890.8798468017578,82.86674743652338,0,50.85462336997033,1996.3574951171875,6.617147364611285,0,1901.4914489746093,0.03,0.0012956437010964716,0.0,0.0004248348586428641
2014-09-18,2003.0699462890625,2012.3399658203125,2003.0699462890625,2011.3599853515625,3235340000,0.0,0.0,1974.5171948242187,1891.9321466064453,82.58504821777342,0,58.01184581442985,1997.5999938964844,6.993123791142904,0,1910.7919860839843,0.03,0.0048911800862372345,0.0,0.0068630444622157505
2014-09-19,2012.739990234375,2019.260009765625,2006.5899658203125,2010.4000244140625,4880220000,0.0,0.0,1975.4315942382811,1893.0083966064453,82.42319763183582,0,54.10777359954807,1998.5014953613281,7.431815047142766,0,1909.8800231933592,0.03,-0.00047726958102545236,-0.0,0.0013398665787893727
2014-09-22,2009.0799560546875,2009.0799560546875,1991.010009765625,1994.2900390625,3349670000,0.0,0.0,1975.96599609375,1894.015796508789,81.95019958496096,0,46.02843093472098,1998.79599609375,7.120643296760604,0,1894.5755371093749,0.03,-0.00801332329681892,-0.0,-0.0036222108269169384
2014-09-23,1992.780029296875,1995.4100341796875,1982.77001953125,1982.77001953125,3279350000,0.0,0.0,1976.0793969726562,1895.004496459961,81.0749005126952,0,41.88150932395785,1998.0384948730468,7.973495993677125,0,1883.6315185546873,0.03,-0.0057765015647701645,-0.0,-0.002851442357866829
2014-09-24,1983.3399658203125,1999.7900390625,1978.6300048828125,1998.300048828125,3313850000,0.0,0.0,1976.5797973632812,1895.970546875,80.60925048828108,0,50.26421632693161,1997.9524963378906,7.96026376315805,0,1898.3850463867186,0.03,0.00783249148610099,0.0,0.001307872213875072
2014-09-25,1997.3199462890625,1997.3199462890625,1965.989990234375,1965.989990234375,3273050000,0.0,0.0,1976.2681982421875,1896.758646850586,79.50955139160146,0,35.63955393833457,1996.24599609375,10.668722283770101,0,1867.6904907226562,0.03,-0.016168772358634453,-0.0,-0.015750062182555813
2014-09-26,1966.219970703125,1986.3699951171875,1966.219970703125,1982.8499755859375,2929440000,0.0,0.0,1976.7627978515625,1897.6597967529297,79.10300109863283,0,44.00767723669575,1995.551495361328,11.079078857026877,0,1883.7074768066404,0.03,0.008575824615237426,0.0,-0.0013548271118383193
2014-09-29,1978.9599609375,1981.280029296875,1964.0400390625,1977.800048828125,3094440000,0.0,0.0,1976.7543994140624,1898.6376971435548,78.11670227050763,0,46.40300892376667,1994.272998046875,11.592800819591773,0,1878.9100463867187,0.03,-0.002546802239196233,-0.0,-0.0031902929944660485
2014-09-30,1978.2099609375,1985.1700439453125,1968.9599609375,1972.2900390625,3951100000,0.0,0.0,1976.7276000976562,1899.6216473388672,77.10595275878904,0,41.995102485338364,1992.7734985351562,12.413141479834389,0,1873.675537109375,0.03,-0.002785928622506484,-0.0,-0.013351780241436573
2014-10-01,1971.43994140625,1971.43994140625,1941.719970703125,1946.1600341796875,4188590000,0.0,0.0,1975.9802001953126,1900.4758477783203,75.50435241699233,0,34.96160649285852,1990.0455017089844,16.040187773214736,-1,1848.852032470703,0.03,-0.013248560995234304,-0.0,-0.027683225466142547
2014-10-02,1945.8299560546875,1952.3199462890625,1926.030029296875,1946.1700439453125,4012510000,0.0,0.0,1975.1634008789063,1901.2739978027344,73.8894030761719,0,37.59062160205064,1987.471502685547,18.67052625360792,-1,1848.8615417480469,0.03,5.143341477165109e-06,-5.143341477165109e-06,-0.03241087715825053
2014-10-03,1948.1199951171875,1971.18994140625,1948.1199951171875,1967.9000244140625,3560970000,0.0,0.0,1974.7618017578125,1902.2084979248048,72.5533038330077,0,45.46521796668117,1985.481005859375,18.52081116525539,-1,1869.5050231933592,0.03,0.0111655096821337,-0.0111655096821337,-0.021140071370814306
2014-10-06,1970.010009765625,1977.8399658203125,1958.4300537109375,1964.8199462890625,3358220000,0.0,0.0,1974.4914013671876,1902.9793475341796,71.51205383300794,0,39.78345998178949,1983.645001220703,18.664569661945276,0,1866.5789489746094,0.03,-0.0015651598591330806,0.0015651598591330806,-0.014777235104323716
2014-10-07,1962.3599853515625,1962.3599853515625,1934.8699951171875,1935.0999755859375,3687870000,0.0,0.0,1973.6152001953126,1903.6068475341797,70.0083526611329,0,32.895900710396106,1980.9780029296876,21.5337281557857,-1,1838.3449768066405,0.03,-0.015126053030587783,-0.0,-0.024042144815454858
2014-10-08,1935.550048828125,1970.3599853515625,1925.25,1968.8900146484375,4441890000,0.0,0.0,1973.5940014648438,1904.3596978759765,69.2343035888673,0,40.2730155960984,1979.638006591797,21.403509354034583,0,1870.4455139160154,0.03,0.017461650296527242,-0.017461650296527242,-0.014717526628163058
2014-10-09,1967.6800537109375,1967.6800537109375,1927.56005859375,1928.2099609375,4344020000,0.0,0.0,1972.7568017578126,1904.860797729492,67.89600402832048,0,34.073554380936926,1976.176007080078,23.83271053605335,0,1831.799462890625,0.03,-0.02066141501469354,-0.0,-0.019216796364446953
2014-10-10,1925.6300048828125,1936.97998046875,1906.050048828125,1906.1300048828125,4550540000,0.0,0.0,1972.2660009765625,1905.224848022461,67.04115295410156,0,33.303031550074934,1972.2055053710938,28.37291461461997,-1,1810.8235046386717,0.03,-0.011451012338901223,-0.0,-0.03869176773217753
2014-10-13,1905.6500244140625,1912.0899658203125,1874.1400146484375,1874.739990234375,4352580000,0.0,0.0,1971.2578002929688,1905.3884478759765,65.86935241699234,0,30.971926462847847,1966.7360046386718,35.581224778381134,-1,1781.0029907226562,0.03,-0.016467929557809624,0.016467929557809624,-0.052108431615629947
2014-10-14,1877.1099853515625,1898.7099609375,1871.7900390625,1877.699951171875,4812010000,0.0,0.0,1970.0319995117188,1905.5699475097656,64.46205200195323,0,27.77366827297311,1960.6720031738282,39.87265923976878,-1,1783.8149536132812,0.03,0.0015788647774723774,-0.0015788647774723774,-0.04795952218852506
2014-10-15,1874.1800537109375,1874.1800537109375,1820.6600341796875,1862.489990234375,6090800000,0.0,0.0,1968.8776000976563,1905.6770477294922,63.20055236816415,0,29.642010251603196,1953.7180053710938,44.2520617106032,-1,1769.3654907226562,0.03,-0.008100314924121665,0.008100314924121665,-0.04299237599983896
2014-10-16,1855.949951171875,1876.010009765625,1835.02001953125,1862.760009765625,5073150000,0.0,0.0,1967.7280004882812,1905.7490478515624,61.97895263671876,0,24.729604557100146,1946.2880065917968,46.483339300753784,-1,1769.6220092773438,0.03,0.0001449777086941495,-0.0001449777086941495,-0.04285855413260653
2014-10-17,1864.9100341796875,1898.1600341796875,1864.9100341796875,1886.760009765625,4482120000,0.0,0.0,1967.2718017578125,1906.022947998047,61.24885375976555,0,32.257558023352075,1940.106005859375,45.72354267149738,-1,1792.4220092773437,0.03,0.012884107385910504,-0.012884107385910504,-0.04123177683916979
2014-10-20,1885.6199951171875,1905.030029296875,1882.300048828125,1904.010009765625,3331210000,0.0,0.0,1966.7202026367188,1906.386148071289,60.334054565429824,0,37.27543479863179,1935.5920043945312,44.533660852487685,-1,1808.8095092773438,0.03,0.00914265720638352,-0.00914265720638352,-0.030949368484521234
2014-10-21,1909.3800048828125,1942.449951171875,1909.3800048828125,1941.280029296875,3987090000,0.0,0.0,1966.80740234375,1906.958698120117,59.84870422363292,0,49.12682440339808,1933.5175048828125,43.16565982847848,0,1844.2160278320312,0.03,0.019574487182363987,-0.019574487182363987,0.003193661200407094
2014-10-22,1941.2900390625,1949.31005859375,1926.8299560546875,1927.1099853515625,3761930000,0.0,0.0,1966.6746020507812,1907.404848022461,59.26975402832022,0,46.754078294608455,1929.9580017089843,40.38830382396292,-1,1830.7544860839844,0.03,-0.0072993302004167315,-0.0,-0.02122009304025807
2014-10-23,1931.02001953125,1961.949951171875,1931.02001953125,1950.8199462890625,3789250000,0.0,0.0,1966.7566015625,1907.9714978027343,58.78510375976566,0,47.110752823169484,1929.1994995117188,39.81436969676396,0,1853.2789489746092,0.03,0.012303377138681793,-0.012303377138681793,0.011725893865089931
2014-10-24,1951.5899658203125,1965.27001953125,1946.27001953125,1964.5799560546875,3078380000,0.0,0.0,1966.944599609375,1908.6037475585938,58.34085205078122,0,49.96081920154077,1928.2859985351563,38.71298578144738,1,1866.350958251953,0.03,0.007053449392805167,0.0,0.030664199725174868
2014-10-27,1962.969970703125,1964.6400146484375,1951.3699951171875,1961.6300048828125,3538860000,0.0,0.0,1967.0759985351563,1909.2000476074218,57.87595092773449,0,54.7461501706425,1927.4774963378907,37.78214432145282,1,1863.5485046386718,0.03,-0.0015015683952100956,-0.0015015683952100956,0.046347768277762436
2014-10-28,1964.1400146484375,1985.050048828125,1964.1400146484375,1985.050048828125,3653260000,0.0,0.0,1967.3421997070313,1910.029298095703,57.31290161132824,0,53.002384526027264,1928.115496826172,38.675854077154455,1,1885.7975463867188,0.03,0.011939073060167393,0.011939073060167393,0.0571710605782636
2014-10-29,1983.2900390625,1991.4000244140625,1969.0400390625,1982.300048828125,3740350000,0.0,0.0,1967.356201171875,1910.7463983154296,56.60980285644541,0,61.698192309235715,1929.9224975585937,40.370434333843264,1,1883.1850463867186,0.03,-0.0013853554985293615,-0.0013853554985293615,0.06432789396021033
2014-10-30,1979.489990234375,1999.4000244140625,1974.75,1994.6500244140625,3586150000,0.0,0.0,1967.5190014648438,1911.477748413086,56.04125305175785,0,69.98555837283651,1932.3464965820312,42.780850328452715,1,1894.9175231933593,0.03,0.0062301242403934864,0.0062301242403934864,0.07080354632749075
2014-10-31,2001.199951171875,2018.18994140625,2001.199951171875,2018.050048828125,4292290000,0.0,0.0,1968.0326025390625,1912.3385485839844,55.69405395507806,0,83.5667958640077,1934.8539978027343,46.299435156576784,1,1917.1475463867187,0.03,0.011731393541549506,0.011731393541549506,0.06958491720354454
2014-11-03,2018.2099609375,2024.4599609375,2013.6800537109375,2017.81005859375,3555440000,0.0,0.0,1968.6208032226561,1913.2340991210938,55.38670410156237,0,83.24083212855872,1937.5035034179687,49.509418866630085,1,1916.9195556640625,0.03,-0.00011892184463624389,-0.00011892184463624389,0.0597686189906812
2014-11-04,2015.81005859375,2015.97998046875,2001.010009765625,2012.0999755859375,3956260000,0.0,0.0,1968.9044018554687,1914.0755987548828,54.8288031005859,0,87.17016015008726,1941.3535034179688,52.23170809886914,1,1911.4949768066406,0.03,-0.0028298416808328897,-0.0028298416808328897,0.036481056426832525
